E	V
694	83.68865878729333
695	83.70175530836622
696	83.71482183461356
697	83.72785847828662
698	83.74086535105528
699	83.75384256401179
700	83.76679022767472
701	83.77970845199262
702	83.7925973463478
703	83.80545701956012
704	83.81828757989058
705	83.83108913504502
706	83.84386179217776
707	83.85660565789522
708	83.86932083825945
709	83.8820074387917
710	83.89466556447596
711	83.90729531976238
712	83.91989680857081
713	83.93247013429419
714	83.945015399802
715	83.95753270744356
716	83.97002215905148
717	83.98248385594493
718	83.99491789893293
719	84.00732438831773
720	84.01970342389788
721	84.03205510497166
722	84.04437953034012
723	84.05667679831033
724	84.06894700669855
725	84.08119025283327
726	84.09340663355837
727	84.10559624523627
728	84.11775918375083
729	84.1298955445105
730	84.14200542245128
731	84.1540889120397
732	84.16614610727582
733	84.17817710169612
734	84.19018198837647
735	84.20216085993495
736	84.21411380853482
737	84.22604092588728
738	84.23794230325436
739	84.2498180314517
740	84.26166820085129
741	84.27349290138437
742	84.28529222254402
743	84.29706625338798
744	84.3088150825413
745	84.32053879819908
746	84.33223748812908
747	84.34391123967434
748	84.35556013975591
749	84.36718427487531
750	84.37878373111725
751	84.39035859415209
752	84.40190894923843
753	84.41343488122565
754	84.42493647455635
755	84.4364138132689
756	84.44786698099992
757	84.45929606098667
758	84.47070113606954
759	84.4820822886944
760	84.49343960091507
761	84.50477315439568
762	84.51608303041299
763	84.52736930985874
764	84.53863207324208
765	84.54987140069171
766	84.56108737195831
767	84.57228006641678
768	84.58344956306844
769	84.59459594054337
770	84.60571927710255
771	84.61681965064014
772	84.62789713868563
773	84.63895181840601
774	84.64998376660802
775	84.66099305974012
776	84.67197977389486
777	84.68294398481078
778	84.69388576787459
779	84.70480519812337
780	84.71570235024639
781	84.72657729858744
782	84.73743011714666
783	84.7482608795827
784	84.75906965921462
785	84.769856529024
786	84.78062156165683
787	84.79136482942556
788	84.80208640431096
789	84.8127863579642
790	84.82346476170858
791	84.83412168654165
792	84.84475720313695
793	84.85537138184598
794	84.8659642927001
795	84.87653600541226
796	84.887086589379
797	84.89761611368218
798	84.90812464709082
799	84.91861225806298
800	84.92907901474743
801	84.93952498498555
802	84.94995023631303
803	84.96035483596164
804	84.97073885086098
805	84.98110234764026
806	84.99144539262994
807	85.00176805186348
808	85.01207039107902
809	85.02235247572112
810	85.03261437094235
811	85.04285614160506
812	85.05307785228288
813	85.0632795672625
814	85.07346135054524
815	85.08362326584866
816	85.09376537660819
817	85.10388774597868
818	85.11399043683605
819	85.12407351177882
820	85.13413703312965
821	85.14418106293695
822	85.15420566297641
823	85.16421089475244
824	85.17419681949983
825	85.18416349818519
826	85.19411099150838
827	85.20403935990413
828	85.21394866354346
829	85.2238389623351
830	85.23371031592704
831	85.24356278370792
832	85.25339642480847
833	85.26321129810297
834	85.27300746221064
835	85.28278497549708
836	85.29254389607563
837	85.30228428180881
838	85.31200619030965
839	85.32170967894311
840	85.33139480482743
841	85.34106162483545
842	85.35071019559601
843	85.36034057349525
844	85.36995281467796
845	85.37954697504887
846	85.38912311027397
847	85.39868127578184
848	85.40822152676495
849	85.4177439181808
850	85.42724850475346
851	85.4367353409746
852	85.44620448110481
853	85.45565597917498
854	85.46508988898736
855	85.4745062641169
856	85.48390515791243
857	85.49328662349794
858	85.5026507137737
859	85.51199748141757
860	85.52132697888607
861	85.53063925841566
862	85.53993437202392
863	85.54921237151065
864	85.55847330845907
865	85.56771723423704
866	85.57694419999807
867	85.58615425668262
868	85.59534745501907
869	85.60452384552501
870	85.61368347850825
871	85.62282640406794
872	85.63195267209571
873	85.64106233227675
874	85.65015543409095
875	85.65923202681384
876	85.66829215951788
877	85.6773358810733
878	85.68636324014939
879	85.69537428521534
880	85.70436906454144
881	85.71334762620009
882	85.72231001806679
883	85.73125628782122
884	85.74018648294822
885	85.74910065073882
886	85.75799883829133
887	85.76688109251218
888	85.77574746011705
889	85.78459798763184
890	85.7934327213936
891	85.80225170755156
892	85.81105499206807
893	85.8198426207196
894	85.82861463909767
895	85.83737109260983
896	85.84611202648054
897	85.85483748575223
898	85.86354751528614
899	85.87224215976329
900	85.88092146368538
901	85.88958547137574
902	85.89823422698022
903	85.9068677744681
904	85.915486157633
905	85.9240894200938
906	85.93267760529542
907	85.94125075650992
908	85.9498089168371
909	85.95835212920562
910	85.96688043637376
911	85.97539388093026
912	85.98389250529522
913	85.99237635172094
914	86.00084546229282
915	86.00929987893008
916	86.01773964338672
917	86.02616479725229
918	86.03457538195273
919	86.04297143875118
920	86.05135300874883
921	86.05972013288569
922	86.06807285194142
923	86.07641120653615
924	86.08473523713123
925	86.09304498403006
926	86.10134048737885
927	86.10962178716746
928	86.11788892323008
929	86.12614193524614
930	86.13438086274088
931	86.14260574508633
932	86.15081662150195
933	86.1590135310554
934	86.16719651266325
935	86.17536560509184
936	86.18352084695795
937	86.19166227672949
938	86.19978993272629
939	86.20790385312088
940	86.21600407593911
941	86.2240906390609
942	86.232163580221
943	86.24022293700963
944	86.24826874687328
945	86.25630104711529
946	86.26431987489669
947	86.27232526723675
948	86.2803172610138
949	86.28829589296583
950	86.29626119969117
951	86.30421321764925
952	86.31215198316116
953	86.32007753241042
954	86.32798990144362
955	86.335889126171
956	86.34377524236722
957	86.35164828567198
958	86.35950829159064
959	86.36735529549486
960	86.37518933262332
961	86.38301043808227
962	86.3908186468462
963	86.39861399375852
964	86.40639651353206
965	86.41416624074986
966	86.42192320986565
967	86.42966745520457
968	86.43739901096367
969	86.44511791121265
970	86.45282418989437
971	86.46051788082548
972	86.46819901769706
973	86.47586763407517
974	86.4835237634014
975	86.49116743899356
976	86.49879869404622
977	86.50641756163128
978	86.51402407469857
979	86.52161826607636
980	86.52920016847207
981	86.53676981447269
982	86.54432723654544
983	86.55187246703828
984	86.55940553818054
985	86.56692648208337
986	86.57443533074039
987	86.58193211602818
988	86.58941686970688
989	86.59688962342067
990	86.60435040869834
991	86.61179925695384
992	86.61923619948682
993	86.62666126748313
994	86.63407449201534
995	86.64147590404333
996	86.64886553441475
997	86.65624341386557
998	86.66360957302055
999	86.67096404239385
1000	86.67830685238943
